orgnr,wikidata_item,wikidata_label
5560068321,http://www.wikidata.org/entity/Q107061639,Sätuna AB
5560068420,http://www.wikidata.org/entity/Q5321644,E.ON Sverige
5560069980,http://www.wikidata.org/entity/Q3655897,Carlsberg Sverige
5560073495,http://www.wikidata.org/entity/Q52846,SKF
5560083585,http://www.wikidata.org/entity/Q7295902,Ratos
5560085374,http://www.wikidata.org/entity/Q113571957,Halmstads hamn
5560091331,http://www.wikidata.org/entity/Q422013,Aga
5560094178,http://www.wikidata.org/entity/Q505922,Electrolux
5560098849,http://www.wikidata.org/entity/Q18291998,LKAB Fastigheter
5560101155,http://www.wikidata.org/entity/Q1570796,Haldex
5560102526,http://www.wikidata.org/entity/Q10714104,Verbum
5560115114,http://www.wikidata.org/entity/Q19977453,ABB Norden Holding
5560117482,http://www.wikidata.org/entity/Q30338680,AstraZeneca AB
5560124603,http://www.wikidata.org/entity/Q5744184,Herrljunga drycker
5560125790,http://www.wikidata.org/entity/Q163810,Volvo
5560126228,http://www.wikidata.org/entity/Q124132080,Finspångs Förvaltnings- och Industrihus Aktiebolag
5560126293,http://www.wikidata.org/entity/Q52601,SCA
5560128240,http://www.wikidata.org/entity/Q10526893,Hufvudstaden
5560130683,http://www.wikidata.org/entity/Q970452,Storstockholms Lokaltrafik
5560132218,http://www.wikidata.org/entity/Q22138484,Calix AB
5560133059,http://www.wikidata.org/entity/Q18291999,LKAB Mekaniska
5560135864,http://www.wikidata.org/entity/Q10444717,Cementa
5560136896,http://www.wikidata.org/entity/Q96758310,Malungs Elverk
5560138298,http://www.wikidata.org/entity/Q1671804,Investor
5560139700,http://www.wikidata.org/entity/Q2033642,Volvo Lastvagnar
5560142720,http://www.wikidata.org/entity/Q757164,Atlas Copco
5560150756,http://www.wikidata.org/entity/Q52855,Swedish Match
5560153099,http://www.wikidata.org/entity/Q10480619,Ekfors Kraft
5560153354,http://www.wikidata.org/entity/Q10542091,Jönköping Energi
5560163429,http://www.wikidata.org/entity/Q54075,SSAB
5560165614,http://www.wikidata.org/entity/Q91110651,AS Group AB
5560172222,http://www.wikidata.org/entity/Q133520821,Lantmännen Cerealia
5560193384,http://www.wikidata.org/entity/Q10433476,Bostads AB Mimer
5560202250,http://www.wikidata.org/entity/Q18289749,Federativs förlag
5560219338,http://www.wikidata.org/entity/Q617322,Volvo Construction Equipment
5560228404,http://www.wikidata.org/entity/Q117534410,Aktiebolaget Kongahälla
5560236811,http://www.wikidata.org/entity/Q1413270,Liseberg
5560238338,http://www.wikidata.org/entity/Q10548226,Korsnäs AB
5560238486,http://www.wikidata.org/entity/Q10499236,Fristads
5560246513,http://www.wikidata.org/entity/Q90882673,Perstorp Aktiebolag
5560255001,http://www.wikidata.org/entity/Q862811,Billerud AB
5560263237,http://www.wikidata.org/entity/Q6060753,Investment AB Latour
5560266883,http://www.wikidata.org/entity/Q19802326,IBM Svenska AB
5560273244,http://www.wikidata.org/entity/Q2789310,OKQ8
5560279514,http://www.wikidata.org/entity/Q931233,Cision
5560290347,http://www.wikidata.org/entity/Q10501811,GKN Aerospace Sweden
5560292509,http://www.wikidata.org/entity/Q3075545,Nynas
5560295197,http://www.wikidata.org/entity/Q10716704,Volvo Business Services
5560296740,http://www.wikidata.org/entity/Q10727159,Öhrlings PricewaterhouseCoopers
5560297029,http://www.wikidata.org/entity/Q19977452,ABB AB
5560299108,http://www.wikidata.org/entity/Q10437676,Bulls Press
5560305921,http://www.wikidata.org/entity/Q15229319,Coop Butiker & Stormarknader
5560314808,http://www.wikidata.org/entity/Q3080579,LKAB Malmtrafik
5560318775,http://www.wikidata.org/entity/Q119702038,Bonnier Multimedia
5560323379,http://www.wikidata.org/entity/Q62529268,Axfast
5560328113,http://www.wikidata.org/entity/Q935415,Primus
5560329285,http://www.wikidata.org/entity/Q3444667,Anticimex
5560329467,http://www.wikidata.org/entity/Q60823034,VLT AB
5560334285,http://www.wikidata.org/entity/Q215363,Sveriges Television
5560334830,http://www.wikidata.org/entity/Q10542016,Jästbolaget
5560335837,http://www.wikidata.org/entity/Q90883261,Vallåkrabygdens Barnservice Aktiebolag
5560339045,http://www.wikidata.org/entity/Q134592556,Q134592556
5560339086,http://www.wikidata.org/entity/Q91019135,Skanska Sverige AB
5560341330,http://www.wikidata.org/entity/Q1751470,Volvo Penta
5560351651,http://www.wikidata.org/entity/Q3459512,Filmstaden AB
5560353749,http://www.wikidata.org/entity/Q26253364,Emesco
5560354309,http://www.wikidata.org/entity/Q90816997,Pysslingen Förskolor och Skolor AB
5560356312,http://www.wikidata.org/entity/Q42566249,Svenska Häftstiftsfabriken
5560358672,http://www.wikidata.org/entity/Q3356220,Clas Ohlson
5560359555,http://www.wikidata.org/entity/Q10680692,Stockholmshem
5560360793,http://www.wikidata.org/entity/Q219501,Saab AB
5560361981,http://www.wikidata.org/entity/Q787044,Autoliv
5560362138,http://www.wikidata.org/entity/Q157675,Vattenfall
5560382342,http://www.wikidata.org/entity/Q4354304,Destination Gotland
5560388950,http://www.wikidata.org/entity/Q10728215,Östgötatrafiken
5560398306,http://www.wikidata.org/entity/Q2703272,Canal Digital
5560405846,http://www.wikidata.org/entity/Q806071,Banan-Kompaniet
5560405960,http://www.wikidata.org/entity/Q47156448,Smurfit Kappa Kraftliner Piteå
5560410911,http://www.wikidata.org/entity/Q56648566,Märta Måås-Fjetterström Verkstaden för Svenska Mattor och Vävnader AB
5560414749,http://www.wikidata.org/entity/Q108253088,Bostadsbolaget i Mjölby AB
5560426057,http://www.wikidata.org/entity/Q10570634,Luleå Lokaltrafik
5560427220,http://www.wikidata.org/entity/Q188326,Hennes & Mauritz
5560427410,http://www.wikidata.org/entity/Q124732808,Rimi Baltic AB
5560434200,http://www.wikidata.org/entity/Q11977084,Industrivärden
5560436429,http://www.wikidata.org/entity/Q10684960,Svenska Bostäder
5560440017,http://www.wikidata.org/entity/Q18290587,Hermods gymnasium
5560440264,http://www.wikidata.org/entity/Q627929,Ellos
5560452103,http://www.wikidata.org/entity/Q15702556,JM
5560457391,http://www.wikidata.org/entity/Q10426597,Barracuda AB
5560457748,http://www.wikidata.org/entity/Q107640225,Norstedts Förlagsgrupp
5560461336,http://www.wikidata.org/entity/Q130345034,SEMIC International
5560462755,http://www.wikidata.org/entity/Q1660477,Uddeholms AB
5560468562,http://www.wikidata.org/entity/Q10512912,Göteborgs stads bostadsaktiebolag
5560469206,http://www.wikidata.org/entity/Q60970055,Egmont Publishing Sverige
5560479742,http://www.wikidata.org/entity/Q4994121,Kinnevik AB
5560482837,http://www.wikidata.org/entity/Q10516119,ICA Gruppen
5560483314,http://www.wikidata.org/entity/Q20164940,L'Oréal Sverige
5560486713,http://www.wikidata.org/entity/Q10631901,Pingst förvaltning
5560490483,http://www.wikidata.org/entity/Q126366671,Lundbergs Fastigheter
5560491432,http://www.wikidata.org/entity/Q10573274,MKB Fastighets AB
5560491523,http://www.wikidata.org/entity/Q1390136,Fabege
5560500398,http://www.wikidata.org/entity/Q659200,Tetra Pak
5560504812,http://www.wikidata.org/entity/Q10453214,Cinematograph
5560505728,http://www.wikidata.org/entity/Q10659707,SYVAB
5560510207,http://www.wikidata.org/entity/Q10613165,Ostnor
5560512153,http://www.wikidata.org/entity/Q10512819,Göteborgs Kex
5560514142,http://www.wikidata.org/entity/Q891345,Boliden AB
5560515818,http://www.wikidata.org/entity/Q10682201,Strömma Turism & Sjöfart
5560520263,http://www.wikidata.org/entity/Q105996820,Bring Frigo
5560525478,http://www.wikidata.org/entity/Q3434972,Cederroth
5560526385,http://www.wikidata.org/entity/Q7163450,Penningby slott
5560532771,http://www.wikidata.org/entity/Q10532276,Högestad & Christinehof Förvaltnings AB
5560533092,http://www.wikidata.org/entity/Q19060113,Novartis Sverige
5560537309,http://www.wikidata.org/entity/Q9184391,C More
5560555319,http://www.wikidata.org/entity/Q18290169,Gothia Kompetens
5560566258,http://www.wikidata.org/entity/Q10487583,Ericsson Radio Systems AB
5560568817,http://www.wikidata.org/entity/Q6460556,L E Lundbergföretagen
5560572850,http://www.wikidata.org/entity/Q90815700,ACM 2001 AB
5560593575,http://www.wikidata.org/entity/Q738421,Assa Abloy
5560597766,http://www.wikidata.org/entity/Q892824,Cosmos Music Group
5560598426,http://www.wikidata.org/entity/Q108807046,Nya musik
5560599473,http://www.wikidata.org/entity/Q1476113,Systembolaget
5560599796,http://www.wikidata.org/entity/Q18451478,LKAB Nät
5560614041,http://www.wikidata.org/entity/Q90883852,Gimo Utbildningsaktiebolag
5560614330,http://www.wikidata.org/entity/Q4356297,Peab
5560633223,http://www.wikidata.org/entity/Q10543546,Karamellpojkarna
5560633728,http://www.wikidata.org/entity/Q15255889,OKG
5560637828,http://www.wikidata.org/entity/Q519832,TT-Line
5560650938,http://www.wikidata.org/entity/Q10499694,Frödinge Mejeri
5560654054,http://www.wikidata.org/entity/Q10481181,Electragruppen
5560660499,http://www.wikidata.org/entity/Q131824221,Lundqvist Trävaru
5560668633,http://www.wikidata.org/entity/Q18291833,AB Linjebuss
5560684937,http://www.wikidata.org/entity/Q108226261,Fastighetsaktiebolaget Mjölby Industribyggnader
5560685819,http://www.wikidata.org/entity/Q60970068,Concordia Maritime
5560701715,http://www.wikidata.org/entity/Q64023001,H & M Hennes & Mauritz GBC
5560711060,http://www.wikidata.org/entity/Q10664977,Seco Tools
5560714478,http://www.wikidata.org/entity/Q10571997,Länstrafiken i Västerbotten
5560719048,http://www.wikidata.org/entity/Q10433487,Bostadsgaranti
5560721523,http://www.wikidata.org/entity/Q10719187,Wallenstam
5560726977,http://www.wikidata.org/entity/Q598835,Preem
5560736356,http://www.wikidata.org/entity/Q265941,Panduro Hobby
5560743089,http://www.wikidata.org/entity/Q215293,Volvo Personvagnar
5560747932,http://www.wikidata.org/entity/Q123518901,Minerva Film
5560748237,http://www.wikidata.org/entity/Q10552303,LKAB Berg & Betong
5560751975,http://www.wikidata.org/entity/Q10542242,KGK
5560754342,http://www.wikidata.org/entity/Q10546877,Kockens
5560757832,http://www.wikidata.org/entity/Q10542200,KABE Husvagnar AB
5560762717,http://www.wikidata.org/entity/Q122541822,GAMOP Samproduktion Multimedia
5560772419,http://www.wikidata.org/entity/Q10638365,Praktikertjänst
5560776014,http://www.wikidata.org/entity/Q124325714,Svenska Läromedel Service AB
5560792425,http://www.wikidata.org/entity/Q7390267,Sia Glass
5560794330,http://www.wikidata.org/entity/Q91013267,Elajo Invest Aktiebolag
5560796871,http://www.wikidata.org/entity/Q3335289,Spendrups
5560802133,http://www.wikidata.org/entity/Q10505338,Gleerups Utbildning
5560805714,http://www.wikidata.org/entity/Q5618977,Gunnar Dafgård AB
5560832098,http://www.wikidata.org/entity/Q10659523,SJ Götalandståg
5560840315,http://www.wikidata.org/entity/Q10684798,Svensk Exportkredit
5560841206,http://www.wikidata.org/entity/Q19978525,Scania IT
5560848458,http://www.wikidata.org/entity/Q10491354,Euromaint
5560855966,http://www.wikidata.org/entity/Q10472858,Din-X
5560875055,http://www.wikidata.org/entity/Q98349474,Motala Båtvarv
5560885294,http://www.wikidata.org/entity/Q3148131,Holmen Iggesund
5560895814,http://www.wikidata.org/entity/Q16502184,Bilprovningen
5560903030,http://www.wikidata.org/entity/Q113240995,Skandinavkonsult i Stockholm
5560904251,http://www.wikidata.org/entity/Q10429042,Betsson AB
5560931593,http://www.wikidata.org/entity/Q108225673,Mjölby-Svartådalen Energi
5560935941,http://www.wikidata.org/entity/Q130730991,Hjalmar Möllers bokhandel
5560945197,http://www.wikidata.org/entity/Q16498290,Barsebäck Kraft
5561025692,http://www.wikidata.org/entity/Q20164918,Platzer Fastigheter
5561031005,http://www.wikidata.org/entity/Q11999776,Q11999776
5561032698,http://www.wikidata.org/entity/Q10716706,Volvo Information Technology
5561034249,http://www.wikidata.org/entity/Q862303,Telia Company
5561066050,http://www.wikidata.org/entity/Q10602024,Strawberry
5561086892,http://www.wikidata.org/entity/Q124813860,Firefly AB
5561088039,http://www.wikidata.org/entity/Q10525072,Hogia
5561089631,http://www.wikidata.org/entity/Q10523797,Hexpol
5561096149,http://www.wikidata.org/entity/Q10568926,Lokaldelen
5561109769,http://www.wikidata.org/entity/Q125056713,Film i Dalarna
5561128074,http://www.wikidata.org/entity/Q18450323,Euroclear Sweden
5561129742,http://www.wikidata.org/entity/Q4049435,Siba
5561138826,http://www.wikidata.org/entity/Q10521746,Hemköp
5561143941,http://www.wikidata.org/entity/Q10493919,Familjebostäder i Göteborg
5561180943,http://www.wikidata.org/entity/Q91019137,Skanska Kraft AB
5561182642,http://www.wikidata.org/entity/Q123523138,Björne Larson AB
5561196436,http://www.wikidata.org/entity/Q1028092,Green Cargo
5561203679,http://www.wikidata.org/entity/Q10593818,NTI Gymnasiet Macro AB
5561220996,http://www.wikidata.org/entity/Q261375,Industrial and Financial Systems
5561229211,http://www.wikidata.org/entity/Q113625619,Succéfilm
5561279265,http://www.wikidata.org/entity/Q108226002,Mjölby Kraftnät Aktiebolag
5561286559,http://www.wikidata.org/entity/Q3482100,Posten
5561304725,http://www.wikidata.org/entity/Q18332499,Semrén & Månsson Arkitektkontor
5561314302,http://www.wikidata.org/entity/Q117352146,Edenhall
5561324343,http://www.wikidata.org/entity/Q78512988,Polar Music International AB
5561327056,http://www.wikidata.org/entity/Q10521868,Hemtex
5561342964,http://www.wikidata.org/entity/Q10510513,Guldfågeln (företag)
5561354449,http://www.wikidata.org/entity/Q10716723,Volvo Treasury
5561373076,http://www.wikidata.org/entity/Q10545925,Kiviks musteri
5561375113,http://www.wikidata.org/entity/Q10708278,UC (företag)
5561383885,http://www.wikidata.org/entity/Q90882797,Kunskapscompaniet Gymnasium KCGY AB
5561386532,http://www.wikidata.org/entity/Q1785637,Apoteket
5561398255,http://www.wikidata.org/entity/Q19978050,Luleå Energi
5561421636,http://www.wikidata.org/entity/Q18291000,Förlagssystem AB
5561454223,http://www.wikidata.org/entity/Q12307343,Kronfågel
5561475921,http://www.wikidata.org/entity/Q10535307,Industrigruppen JAS
5561485169,http://www.wikidata.org/entity/Q91012963,Attendo Sverige AB
5561490466,http://www.wikidata.org/entity/Q7800937,Tidö slott
5561542381,http://www.wikidata.org/entity/Q28492296,Fingerprint Cards
5561579029,http://www.wikidata.org/entity/Q10502517,Gammafon
5561587634,http://www.wikidata.org/entity/Q10408304,Svea Bank
5561595819,http://www.wikidata.org/entity/Q18370893,SOS Alarm
5561604108,http://www.wikidata.org/entity/Q2084093,Systemair
5561606244,http://www.wikidata.org/entity/Q4346374,Birka Cruises
5561632232,http://www.wikidata.org/entity/Q10720214,Willys
5561645226,http://www.wikidata.org/entity/Q90883230,Folkuniversitetets Skolor AB
5561665836,http://www.wikidata.org/entity/Q3270281,Swedish Space Corporation
5561688705,http://www.wikidata.org/entity/Q4567800,Polarbröd
5561704015,http://www.wikidata.org/entity/Q830608,Elekta
5561725523,http://www.wikidata.org/entity/Q10543915,Karlssongruppen
5561735696,http://www.wikidata.org/entity/Q5060067,Centertidningar
5561748525,http://www.wikidata.org/entity/Q17429753,Forsmarks Kraftgrupp AB
5561757047,http://www.wikidata.org/entity/Q10422059,Atrium Ljungberg
5561788505,http://www.wikidata.org/entity/Q10425712,Baltic Offshore
5561798520,http://www.wikidata.org/entity/Q10532963,IRECO Holding
5561803544,http://www.wikidata.org/entity/Q56299301,Källemo
5561804161,http://www.wikidata.org/entity/Q4668637,Aktiebolaget Trav och Galopp
5561818724,http://www.wikidata.org/entity/Q679172,Com Hem
5561846485,http://www.wikidata.org/entity/Q10397888,Abdon Finax
5561848564,http://www.wikidata.org/entity/Q219960,Scania
5561856682,http://www.wikidata.org/entity/Q88802705,Elme Spreader AB
5561858498,http://www.wikidata.org/entity/Q10517058,HUI Research
5561873299,http://www.wikidata.org/entity/Q4993863,Stadium
5561877795,http://www.wikidata.org/entity/Q4176650,Tiger of Sweden
5561887562,http://www.wikidata.org/entity/Q1912172,Max Hamburgerrestauranger
5561904771,http://www.wikidata.org/entity/Q820970,Hexagon AB
5561906115,http://www.wikidata.org/entity/Q10552307,LKAB Kimit
5561910521,http://www.wikidata.org/entity/Q10428678,Berling Media
5561925875,http://www.wikidata.org/entity/Q10463457,Culinar
5561935585,http://www.wikidata.org/entity/Q10512726,Göta Energi AB
5561941971,http://www.wikidata.org/entity/Q124085228,Warner/Chappell Music Scandinavia
5561947572,http://www.wikidata.org/entity/Q5377549,Engelholms Glass
5561951996,http://www.wikidata.org/entity/Q3182040,Utbildningsradion
5561961599,http://www.wikidata.org/entity/Q8301325,SJ
5561961755,http://www.wikidata.org/entity/Q10719128,Waldirsfären
5561965418,http://www.wikidata.org/entity/Q10659524,SJ Norrlandståg
5561973826,http://www.wikidata.org/entity/Q2373435,Volvo Bussar
5561977587,http://www.wikidata.org/entity/Q10512727,Göta Kanalbolag
5561979732,http://www.wikidata.org/entity/Q10716709,Volvo Logistics
5562009083,http://www.wikidata.org/entity/Q90883243,Palmlunds Helsingborg Aktiebolag
5562035906,http://www.wikidata.org/entity/Q90882857,Idrottens Skola I Göteborg AB
5562041664,http://www.wikidata.org/entity/Q10498660,Frebaco Kvarn AB
5562045004,http://www.wikidata.org/entity/Q10432225,Bokia
5562046549,http://www.wikidata.org/entity/Q131928007,Bo Ohlsson i Tomelilla Aktiebolag
5562052612,http://www.wikidata.org/entity/Q20164916,Siljan Buss AB
5562054303,http://www.wikidata.org/entity/Q131566501,Q131566501
5562063460,http://www.wikidata.org/entity/Q133267456,Filminvest AB
